dataset,epsilon,feature,feature_index,repetition,resolution,mse,seed
Adult Income,5.0,age,0,4,50,0.014376003560149906,82549
Adult Income,5.0,age,0,4,100,0.0576224564937251,62650
Adult Income,5.0,capital-gain,9,4,10,0.08432341129638207,71028
Adult Income,5.0,capital-gain,9,4,20,0.042721374423305175,95907
Adult Income,5.0,capital-gain,9,4,50,0.02163862274269068,63690
Adult Income,5.0,capital-gain,9,4,100,0.10393194241690831,36940
Adult Income,5.0,age,0,5,10,0.0008967706691470601,8208
Adult Income,5.0,age,0,5,20,0.0017982494056527486,55261
Adult Income,5.0,age,0,5,50,0.015051979582017701,23146
Adult Income,5.0,age,0,5,100,0.09202469241137089,59392
Adult Income,5.0,capital-gain,9,5,10,0.07876885701259438,2570
Adult Income,5.0,capital-gain,9,5,20,0.036983105403149294,84829
Adult Income,5.0,capital-gain,9,5,50,0.023874256982830928,94456
Adult Income,5.0,capital-gain,9,5,100,0.06219823450755212,14547
Adult Income,5.0,age,0,6,10,0.003233932531249245,81915
Adult Income,5.0,age,0,6,20,0.0027232354188789012,40651
Adult Income,5.0,age,0,6,50,0.013510073435908649,4168
Adult Income,5.0,age,0,6,100,0.0926678868432584,90995
Adult Income,5.0,capital-gain,9,6,10,0.08350340848473894,94091
Adult Income,5.0,capital-gain,9,6,20,0.0351982664849982,4306
Adult Income,5.0,capital-gain,9,6,50,0.03203901003113258,59336
Adult Income,5.0,capital-gain,9,6,100,0.10489641712949704,82270
Adult Income,5.0,age,0,7,10,0.0006400178685081165,78985
Adult Income,5.0,age,0,7,20,0.0023716566851571088,41538
Adult Income,5.0,age,0,7,50,0.012195346483925104,85991
Adult Income,5.0,age,0,7,100,0.05792266123529705,82980
Adult Income,5.0,capital-gain,9,7,10,0.08101808875873033,11336
Adult Income,5.0,capital-gain,9,7,20,0.038635544568282026,995
Adult Income,5.0,capital-gain,9,7,50,0.03244618271147996,10222
Adult Income,5.0,capital-gain,9,7,100,0.05687301642389163,36504
Adult Income,5.0,age,0,8,10,0.001059289577427032,10968
Adult Income,5.0,age,0,8,20,0.0017771458149311685,7863
Adult Income,5.0,age,0,8,50,0.015774561067734533,25875
Adult Income,5.0,age,0,8,100,0.04482993544118507,65261
Adult Income,5.0,capital-gain,9,8,10,0.09014681144431654,52417
Adult Income,5.0,capital-gain,9,8,20,0.05368722668574095,27384
Adult Income,5.0,capital-gain,9,8,50,0.013239999764706181,95046
Adult Income,5.0,capital-gain,9,8,100,0.06976361196133658,70265
Adult Income,5.0,age,0,9,10,0.0004450657676930041,63441
Adult Income,5.0,age,0,9,20,0.0018088555754067165,94380
Adult Income,5.0,age,0,9,50,0.027733926726300772,78554
Adult Income,5.0,age,0,9,100,0.054081254746077244,12681
Adult Income,5.0,capital-gain,9,9,10,0.08144430480655523,3695
Adult Income,5.0,capital-gain,9,9,20,0.03380001525165649,86477
Adult Income,5.0,capital-gain,9,9,50,0.03555345748028092,40784
Adult Income,5.0,capital-gain,9,9,100,0.05000656483213083,5946
Adult Income,10.0,age,0,0,10,0.0003057647466961937,47656
Adult Income,10.0,age,0,0,20,0.002102169851075425,38077
Adult Income,10.0,age,0,0,50,0.004128256887090549,43109
Adult Income,10.0,age,0,0,100,0.01924596984580793,42977
Adult Income,10.0,capital-gain,9,0,10,0.08267854052483173,31414
Adult Income,10.0,capital-gain,9,0,20,0.03897343546419347,48884
Adult Income,10.0,capital-gain,9,0,50,0.008244698655099985,49153
Adult Income,10.0,capital-gain,9,0,100,0.023848135536253343,97646
Adult Income,10.0,age,0,1,10,0.0003277440369307517,69273
Adult Income,10.0,age,0,1,20,0.0012313529929768702,77569
Adult Income,10.0,age,0,1,50,0.00308723472744586,803
Adult Income,10.0,age,0,1,100,0.02572183030467695,30885
Adult Income,10.0,capital-gain,9,1,10,0.08122838145293568,98370
Adult Income,10.0,capital-gain,9,1,20,0.04001091994415246,26983
Adult Income,10.0,capital-gain,9,1,50,0.006573195359772223,50996
Adult Income,10.0,capital-gain,9,1,100,0.020842415448674993,86312
Adult Income,10.0,age,0,2,10,0.00032576820233261213,63860
Adult Income,10.0,age,0,2,20,0.0008845786822560239,88130
Adult Income,10.0,age,0,2,50,0.0031484879980956757,16439
Adult Income,10.0,age,0,2,100,0.018111587688116222,51070
Adult Income,10.0,capital-gain,9,2,10,0.08714715268869652,63560
Adult Income,10.0,capital-gain,9,2,20,0.041993637984168074,34429
Adult Income,10.0,capital-gain,9,2,50,0.011918460013868959,57418
Adult Income,10.0,capital-gain,9,2,100,0.028331932831660588,99491
Adult Income,10.0,age,0,3,10,0.00039246422040877237,73656
Adult Income,10.0,age,0,3,20,0.0012782846409835256,31594
Adult Income,10.0,age,0,3,50,0.0035293326826432853,6394
Adult Income,10.0,age,0,3,100,0.02466895922399015,18271
Adult Income,10.0,capital-gain,9,3,10,0.08542805761796936,27202
Adult Income,10.0,capital-gain,9,3,20,0.0342819329638001,88009
Adult Income,10.0,capital-gain,9,3,50,0.0129142609622825,27097
Adult Income,10.0,capital-gain,9,3,100,0.021845928934756145,81233
Adult Income,10.0,age,0,4,10,0.00027346104129521396,27383
Adult Income,10.0,age,0,4,20,0.0012437297023099737,66788
Adult Income,10.0,age,0,4,50,0.00938046908295263,52688
Adult Income,10.0,age,0,4,100,0.015562915001921088,95841
Adult Income,10.0,capital-gain,9,4,10,0.07555859490350159,56639
Adult Income,10.0,capital-gain,9,4,20,0.03714436712136283,92571
Adult Income,10.0,capital-gain,9,4,50,0.017596759763114193,96198
Adult Income,10.0,capital-gain,9,4,100,0.02363442609687847,74824
Adult Income,10.0,age,0,5,10,0.00020208113359990667,62837
Adult Income,10.0,age,0,5,20,0.0002659691963305084,86070
Adult Income,10.0,age,0,5,50,0.005197407803236235,99645
Adult Income,10.0,age,0,5,100,0.024128970626462635,24714
Adult Income,10.0,capital-gain,9,5,10,0.08380241729563417,56253
Adult Income,10.0,capital-gain,9,5,20,0.03503570549338713,14124
Adult Income,10.0,capital-gain,9,5,50,0.021208348624109412,10493
Adult Income,10.0,capital-gain,9,5,100,0.02185387257157131,67006
Adult Income,10.0,age,0,6,10,0.00037952254254695504,4754
Adult Income,10.0,age,0,6,20,0.0005670841996288544,71461
Adult Income,10.0,age,0,6,50,0.0072921549091445785,82087
Adult Income,10.0,age,0,6,100,0.021027580757301913,16705
Adult Income,10.0,capital-gain,9,6,10,0.08060175930163724,68038
Adult Income,10.0,capital-gain,9,6,20,0.03665331473463975,39555
Adult Income,10.0,capital-gain,9,6,50,0.011016441656778137,89337
Adult Income,10.0,capital-gain,9,6,100,0.02270658461095532,91025
Adult Income,10.0,age,0,7,10,0.00030055998972450195,57750
Adult Income,10.0,age,0,7,20,0.0006262999565821829,56140
Adult Income,10.0,age,0,7,50,0.0034667579433982775,71057
Adult Income,10.0,age,0,7,100,0.016747279702696623,57833
Adult Income,10.0,capital-gain,9,7,10,0.08114789560280383,74586
Adult Income,10.0,capital-gain,9,7,20,0.04166168848394665,19412
Adult Income,10.0,capital-gain,9,7,50,0.01724295898475053,78215
Adult Income,10.0,capital-gain,9,7,100,0.02400554355100372,52602
Adult Income,10.0,age,0,8,10,0.00019520790503950314,75185
Adult Income,10.0,age,0,8,20,0.0007897644621114098,52343
Adult Income,10.0,age,0,8,50,0.007822263012377728,30656
Adult Income,10.0,age,0,8,100,0.01798798826369169,8893
Adult Income,10.0,capital-gain,9,8,10,0.08382943629481852,52536
Adult Income,10.0,capital-gain,9,8,20,0.03626556326209483,98194
Adult Income,10.0,capital-gain,9,8,50,0.011348420322848763,3583
Adult Income,10.0,capital-gain,9,8,100,0.024643220508790586,57139
Adult Income,10.0,age,0,9,10,0.0005778962603094373,44711
Adult Income,10.0,age,0,9,20,0.0007223217420884813,640
Adult Income,10.0,age,0,9,50,0.0045766698188603,54356
Adult Income,10.0,age,0,9,100,0.026169967053922834,77264
Adult Income,10.0,capital-gain,9,9,10,0.08485535084370463,74152
Adult Income,10.0,capital-gain,9,9,20,0.03733592054103709,97826
Adult Income,10.0,capital-gain,9,9,50,0.007925892964505462,52907
Adult Income,10.0,capital-gain,9,9,100,0.023785185089304932,58987
Bike Sharing,0.5,hr,2,0,10,12481.519308419469,96581
Bike Sharing,0.5,hr,2,0,20,93326.82919652185,31968
Bike Sharing,0.5,hr,2,0,50,1511858.92539928,79850
Bike Sharing,0.5,hr,2,0,100,6073627.944266949,18750
Bike Sharing,0.5,hr,2,1,10,27457.556006309213,36191
Bike Sharing,0.5,hr,2,1,20,503570.6699456625,67252
Bike Sharing,0.5,hr,2,1,50,891887.2219327707,57961
Bike Sharing,0.5,hr,2,1,100,6441836.932060282,19510
Bike Sharing,0.5,hr,2,2,10,63222.05004937481,65936
Bike Sharing,0.5,hr,2,2,20,120118.17428953116,57768
Bike Sharing,0.5,hr,2,2,50,3040840.396235518,92046
